,Date,Timestamp,Latitude,Longitude,Trajectory,Time
7105,2008-09-29,12:27:59,39.8605116,116.4076199,16,55081679
7106,2008-09-29,12:28:02,39.8605149,116.4075933,16,55081682
7107,2008-09-29,12:28:05,39.86051,116.4075616,16,55081685
7108,2008-09-29,12:28:08,39.8604899,116.4075366,16,55081688
7109,2008-09-29,12:28:11,39.8604533,116.4075349,16,55081691
7110,2008-09-29,12:28:14,39.8604049,116.4075199,16,55081694
7111,2008-09-29,12:28:17,39.860355,116.4075066,16,55081697
7112,2008-09-29,12:28:20,39.86031,116.4075033,16,55081700
7113,2008-09-29,12:28:23,39.86027,116.4074999,16,55081703
7114,2008-09-29,12:28:26,39.8602349,116.4075049,16,55081706
7115,2008-09-29,12:28:29,39.8601883,116.4075049,16,55081709
7116,2008-09-29,12:28:32,39.8601132,116.4074799,16,55081712
7117,2008-09-29,12:28:35,39.8600733,116.407475,16,55081715
7118,2008-09-29,12:28:38,39.8600399,116.4074716,16,55081718
7119,2008-09-29,12:28:41,39.8600183,116.4074766,16,55081721
7120,2008-09-29,12:28:44,39.8599883,116.4074849,16,55081724
7121,2008-09-29,12:28:47,39.8599766,116.4075066,16,55081727
7122,2008-09-29,12:28:50,39.8599249,116.4074966,16,55081730
7123,2008-09-29,12:28:53,39.8598816,116.4074999,16,55081733
7124,2008-09-29,12:28:56,39.8598566,116.4075116,16,55081736
7125,2008-09-29,12:28:59,39.859805,116.4075016,16,55081739
7126,2008-09-29,12:29:02,39.8597516,116.407495,16,55081742
7127,2008-09-29,12:29:05,39.8597266,116.4075016,16,55081745
7128,2008-09-29,12:29:08,39.8596866,116.4075016,16,55081748
7129,2008-09-29,12:29:11,39.8596616,116.4075133,16,55081751
7130,2008-09-29,12:29:14,39.85965,116.4075216,16,55081754
7131,2008-09-29,12:29:15,39.85965,116.4075216,16,55081755
7132,2008-09-29,12:29:17,39.8596533,116.4075133,16,55081757
7133,2008-09-29,12:29:20,39.8596733,116.40749,16,55081760
7134,2008-09-29,12:29:23,39.8596899,116.4074483,16,55081763
7135,2008-09-29,12:29:26,39.8597299,116.4074033,16,55081766
7136,2008-09-29,12:29:29,39.859795,116.4073649,16,55081769
7137,2008-09-29,12:29:32,39.8597916,116.407335,16,55081772
7138,2008-09-29,12:29:35,39.8597699,116.4072966,16,55081775
7139,2008-09-29,12:29:38,39.8597616,116.40725,16,55081778
7140,2008-09-29,12:29:41,39.859735,116.4072033,16,55081781
7141,2008-09-29,12:29:44,39.8597733,116.4071766,16,55081784
7142,2008-09-29,12:29:47,39.8597616,116.4071516,16,55081787
7143,2008-09-29,12:29:50,39.8597399,116.4071383,16,55081790
7144,2008-09-29,12:29:51,39.8597399,116.4071383,16,55081791
7145,2008-09-29,12:29:53,39.8597399,116.4071399,16,55081793
7146,2008-09-29,12:29:56,39.859735,116.4071749,16,55081796
7147,2008-09-29,12:29:59,39.8596783,116.4072283,16,55081799
7148,2008-09-29,12:30:02,39.8596333,116.4072716,16,55081802
7149,2008-09-29,12:30:05,39.8596049,116.40732,16,55081805
7150,2008-09-29,12:30:08,39.8595216,116.4072633,16,55081808
7151,2008-09-29,12:30:11,39.8594616,116.4072549,16,55081811
7152,2008-09-29,12:30:14,39.8594033,116.4072433,16,55081814
7153,2008-09-29,12:30:17,39.8593583,116.4072266,16,55081817
7154,2008-09-29,12:30:20,39.8593349,116.4072383,16,55081820
7155,2008-09-29,12:30:23,39.859315,116.4072249,16,55081823
7156,2008-09-29,12:30:26,39.8593266,116.4072349,16,55081826
7157,2008-09-29,12:30:29,39.8593349,116.4072199,16,55081829
7158,2008-09-29,12:30:32,39.8593566,116.4072383,16,55081832
7159,2008-09-29,12:30:35,39.8593716,116.4072666,16,55081835
7160,2008-09-29,12:30:38,39.8593566,116.4073083,16,55081838
7161,2008-09-29,12:30:41,39.85929,116.4073333,16,55081841
7162,2008-09-29,12:30:44,39.8592399,116.4073099,16,55081844
7163,2008-09-29,12:30:47,39.8591816,116.4072816,16,55081847
7164,2008-09-29,12:30:50,39.8591366,116.4073,16,55081850
7165,2008-09-29,12:30:53,39.8591033,116.4073066,16,55081853
7166,2008-09-29,12:30:56,39.8590566,116.407285,16,55081856
7167,2008-09-29,12:30:59,39.8590482,116.4072416,16,55081859
7168,2008-09-29,12:31:02,39.8590533,116.4071733,16,55081862
7169,2008-09-29,12:31:05,39.8590566,116.4071066,16,55081865
7170,2008-09-29,12:31:08,39.8590482,116.4070449,16,55081868
7171,2008-09-29,12:31:11,39.8590449,116.4069883,16,55081871
7172,2008-09-29,12:31:14,39.8590183,116.4069683,16,55081874
7173,2008-09-29,12:31:17,39.8589999,116.4069416,16,55081877
7174,2008-09-29,12:31:21,39.8589566,116.4069316,16,55081881
7175,2008-09-29,12:31:24,39.858935,116.4069,16,55081884
7176,2008-09-29,12:31:27,39.8589166,116.4068466,16,55081887
7177,2008-09-29,12:31:30,39.8589049,116.4067999,16,55081890
7178,2008-09-29,12:31:33,39.8588916,116.4067583,16,55081893
7179,2008-09-29,12:31:36,39.8589033,116.4067199,16,55081896
7180,2008-09-29,12:31:39,39.8589016,116.4066783,16,55081899
7181,2008-09-29,12:31:42,39.8589216,116.4066499,16,55081902
7182,2008-09-29,12:31:45,39.8589599,116.40662,16,55081905
7183,2008-09-29,12:31:48,39.8589816,116.4066016,16,55081908
7184,2008-09-29,12:31:51,39.8589916,116.4065933,16,55081911
7185,2008-09-29,12:31:54,39.8590149,116.4065716,16,55081914
7186,2008-09-30,12:43:08,39.8550966,116.4091799,17,55168988
7187,2008-09-30,12:43:09,39.8551116,116.4091949,17,55168989
7188,2008-09-30,12:43:12,39.8551899,116.4092383,17,55168992
7189,2008-09-30,12:43:15,39.8552366,116.4092933,17,55168995
7190,2008-09-30,12:43:18,39.8553116,116.409375,17,55168998
7191,2008-09-30,12:43:21,39.8553633,116.4094316,17,55169001
7192,2008-09-30,12:43:24,39.8553999,116.4094566,17,55169004
7193,2008-09-30,12:43:27,39.8555533,116.4095216,17,55169007
7194,2008-09-30,12:43:29,39.8556649,116.4095783,17,55169009
7195,2008-09-30,12:43:31,39.8558633,116.4096316,17,55169011
7196,2008-09-30,12:43:33,39.8560216,116.4096883,17,55169013
7197,2008-09-30,12:43:35,39.8560833,116.40973,17,55169015
7198,2008-09-30,12:43:37,39.8560999,116.4097666,17,55169017
7199,2008-09-30,12:43:39,39.8560966,116.4097983,17,55169019
7200,2008-09-30,12:43:42,39.8560966,116.4098266,17,55169022
7201,2008-09-30,12:43:45,39.85612,116.4098549,17,55169025
7202,2008-09-30,12:43:48,39.8561466,116.4098933,17,55169028
7203,2008-09-30,12:44:44,39.8573316,116.4108116,17,55169084
7204,2008-09-30,12:44:57,39.8558816,116.4104899,17,55169097
7205,2008-09-30,12:45:07,39.8545149,116.4102399,17,55169107
7206,2008-09-30,12:45:17,39.8533766,116.4100899,17,55169117
7207,2008-09-30,12:45:28,39.8522166,116.4099583,17,55169128
7208,2008-09-30,12:45:41,39.8513132,116.4099299,17,55169141
7209,2008-09-30,12:45:51,39.8505033,116.4100683,17,55169151
7210,2008-09-30,12:46:02,39.8495166,116.4100383,17,55169162
7211,2008-09-30,12:46:12,39.8482866,116.4099266,17,55169172
7212,2008-09-30,12:46:43,39.8534483,116.4127116,17,55169203
7213,2008-09-30,12:46:46,39.8536916,116.4127933,17,55169206
7214,2008-09-30,12:46:49,39.853865,116.4127533,17,55169209
7215,2008-09-30,12:46:52,39.8539866,116.4125733,17,55169212
7216,2008-09-30,12:46:55,39.8538632,116.4126616,17,55169215
7217,2008-09-30,12:46:57,39.85382,116.41273,17,55169217
7218,2008-09-30,12:46:58,39.85382,116.41273,17,55169218
7219,2008-09-30,12:47:00,39.8538166,116.4127249,17,55169220
7220,2008-09-30,12:47:03,39.8539299,116.4127166,17,55169223
7221,2008-09-30,12:47:06,39.854115,116.4126633,17,55169226
7222,2008-09-30,12:47:09,39.8542966,116.4126833,17,55169229
7223,2008-09-30,12:47:12,39.8543183,116.4126566,17,55169232
7224,2008-09-30,12:47:15,39.8543583,116.4126133,17,55169235
7225,2008-09-30,12:47:18,39.8543766,116.4126433,17,55169238
7226,2008-09-30,12:47:21,39.8544333,116.4126216,17,55169241
7227,2008-09-30,12:47:24,39.8544733,116.4126183,17,55169244
7228,2008-09-30,12:47:27,39.8545299,116.4126116,17,55169247
7229,2008-09-30,12:47:30,39.854605,116.4125949,17,55169250
7230,2008-09-30,12:47:33,39.8546599,116.4126116,17,55169253
7231,2008-09-30,12:47:36,39.8547099,116.4126349,17,55169256
7232,2008-09-30,12:47:39,39.8546482,116.4127183,17,55169259
7233,2008-09-30,12:47:42,39.8546733,116.41275,17,55169262
7234,2008-09-30,12:47:45,39.8547466,116.4127066,17,55169265
7235,2008-09-30,12:47:48,39.8547866,116.4127333,17,55169268
7236,2008-09-30,12:47:51,39.8548066,116.4127566,17,55169271
7237,2008-09-30,12:47:54,39.8548733,116.4128033,17,55169274
7238,2008-09-30,12:47:57,39.8549249,116.4128283,17,55169277
7239,2008-09-30,12:48:00,39.8549883,116.4128683,17,55169280
7240,2008-09-30,12:48:03,39.8550799,116.412885,17,55169283
7241,2008-09-30,12:48:06,39.8551616,116.4128816,17,55169286
7242,2008-09-30,12:48:09,39.8552333,116.4128933,17,55169289
7243,2008-09-30,12:48:12,39.8552749,116.4129016,17,55169292
7244,2008-09-30,12:48:15,39.8553083,116.4129299,17,55169295
7245,2008-09-30,12:48:18,39.8553299,116.4129633,17,55169298
7246,2008-09-30,12:48:21,39.8553549,116.412995,17,55169301
7247,2008-09-30,12:48:24,39.8553966,116.413025,17,55169304
7248,2008-09-30,12:48:27,39.8554016,116.4130749,17,55169307
7249,2008-09-30,12:48:30,39.8554333,116.4131066,17,55169310
7250,2008-09-30,12:48:33,39.8554399,116.4131366,17,55169313
7251,2008-09-30,12:48:36,39.8555099,116.4131616,17,55169316
7252,2008-09-30,12:48:39,39.8555499,116.413185,17,55169319
7253,2008-09-30,12:48:42,39.8555533,116.4132249,17,55169322
7254,2008-09-30,12:48:45,39.855575,116.413255,17,55169325
7255,2008-09-30,12:48:48,39.8556432,116.4132499,17,55169328
7256,2008-09-30,12:48:51,39.8557,116.4132483,17,55169331
7257,2008-09-30,12:48:54,39.8557599,116.413255,17,55169334
7258,2008-09-30,12:48:57,39.8557216,116.4132849,17,55169337
7259,2008-09-30,12:49:00,39.8556399,116.4133266,17,55169340
7260,2008-09-30,12:49:03,39.8552449,116.4135616,17,55169343
7261,2008-09-30,13:08:11,39.8566733,116.4132583,18,55170491
7262,2008-09-30,13:08:12,39.8566633,116.4132299,18,55170492
7263,2008-09-30,13:08:15,39.8566382,116.41315,18,55170495
7264,2008-09-30,13:08:18,39.8566733,116.4130749,18,55170498
7265,2008-09-30,13:08:20,39.8566449,116.4130133,18,55170500
7266,2008-09-30,13:08:22,39.8566033,116.4129283,18,55170502
7267,2008-09-30,13:08:48,39.8557749,116.4104849,18,55170528
7268,2008-09-30,13:08:51,39.8557733,116.4104616,18,55170531
7269,2008-09-30,13:08:54,39.8557816,116.4104333,18,55170534
7270,2008-09-30,13:08:57,39.8558266,116.4104166,18,55170537
7271,2008-09-30,13:09:00,39.8559216,116.4102999,18,55170540
7272,2008-09-30,13:09:02,39.8559299,116.41025,18,55170542
7273,2008-09-30,13:09:04,39.8559183,116.4102,18,55170544
7274,2008-09-30,13:09:06,39.8559033,116.4101549,18,55170546
7275,2008-09-30,13:09:08,39.8558833,116.4101283,18,55170548
7276,2008-09-30,13:09:11,39.8558616,116.4101566,18,55170551
7277,2008-09-30,13:09:14,39.8558233,116.4101316,18,55170554
7278,2008-09-30,13:09:17,39.8558166,116.410095,18,55170557
7279,2008-09-30,13:09:20,39.8558116,116.4100633,18,55170560
7280,2008-09-30,13:09:23,39.8558083,116.4100333,18,55170563
7281,2008-09-30,13:09:26,39.8558083,116.4099999,18,55170566
7282,2008-09-30,13:09:29,39.8558016,116.4099666,18,55170569
7283,2008-09-30,13:09:32,39.8558016,116.4099333,18,55170572
7284,2008-09-30,13:09:35,39.85581,116.4098916,18,55170575
7285,2008-09-30,13:09:38,39.85581,116.4098533,18,55170578
7286,2008-09-30,13:09:41,39.8558183,116.4098216,18,55170581
7287,2008-09-30,13:09:44,39.8557583,116.4109033,18,55170584
7288,2008-09-30,13:17:46,39.85602,116.4108816,18,55171066
7289,2008-09-30,13:17:49,39.8560283,116.4108516,18,55171069
7290,2008-09-30,13:17:52,39.8560216,116.41081,18,55171072
7291,2008-09-30,13:17:55,39.8560366,116.4107683,18,55171075
7292,2008-09-30,13:17:58,39.8560616,116.4107516,18,55171078
7293,2008-09-30,13:18:01,39.8560699,116.4107349,18,55171081
7294,2008-09-30,13:18:04,39.8560683,116.4107033,18,55171084
7295,2008-09-30,13:18:07,39.8560683,116.4106733,18,55171087
7296,2008-09-30,13:18:10,39.8560833,116.4106449,18,55171090
7297,2008-09-30,13:18:13,39.8561166,116.4106,18,55171093
7298,2008-09-30,13:18:16,39.8561366,116.4105766,18,55171096
7299,2008-09-30,13:18:19,39.8560983,116.4105566,18,55171099
7300,2008-09-30,13:18:22,39.8560999,116.4105366,18,55171102
7301,2008-09-30,13:18:25,39.85608,116.4105216,18,55171105
7302,2008-09-30,13:18:28,39.85605,116.4104983,18,55171108
7303,2008-09-30,13:18:31,39.8560566,116.4104549,18,55171111
7304,2008-09-30,13:18:34,39.8560983,116.410425,18,55171114
7305,2008-09-30,13:18:37,39.8561533,116.41039,18,55171117
7306,2008-09-30,13:18:40,39.8561383,116.4103349,18,55171120
7307,2008-09-30,13:18:42,39.8561366,116.4103333,18,55171122
7308,2008-09-30,13:18:45,39.85615,116.4103116,18,55171125
7309,2008-09-30,13:18:48,39.8561416,116.41027,18,55171128
7310,2008-09-30,13:18:51,39.8561166,116.4102233,18,55171131
7311,2008-09-30,13:18:54,39.8561116,116.4102033,18,55171134
7312,2008-09-30,13:18:57,39.8560716,116.4101749,18,55171137
7313,2008-09-30,13:18:59,39.8560849,116.4101549,18,55171139
7314,2008-09-30,13:19:02,39.8560783,116.4101183,18,55171142
7315,2008-09-30,13:19:05,39.8560783,116.4100883,18,55171145
7316,2008-09-30,13:19:08,39.8560733,116.4100566,18,55171148
7317,2008-09-30,13:19:11,39.8560666,116.4100199,18,55171151
7318,2008-09-30,13:19:14,39.8560616,116.4099983,18,55171154
7319,2008-09-30,13:19:17,39.8560616,116.4099816,18,55171157
7320,2008-09-30,13:19:20,39.8560533,116.4099716,18,55171160
7321,2008-09-30,13:19:23,39.8560449,116.4099599,18,55171163
7322,2008-09-30,13:19:26,39.8560466,116.4099433,18,55171166
7323,2008-09-30,13:19:29,39.8560399,116.4099233,18,55171169
7324,2008-09-30,13:19:32,39.8560266,116.4099083,18,55171172
7325,2008-09-30,13:19:35,39.8560333,116.4098716,18,55171175
7326,2008-09-30,13:19:38,39.8560416,116.4098333,18,55171178
7327,2008-09-30,13:19:41,39.8560483,116.4098066,18,55171181
7328,2008-09-30,13:19:44,39.8560533,116.4097816,18,55171184
7329,2008-09-30,13:19:47,39.8560549,116.4097533,18,55171187
7330,2008-09-30,13:19:50,39.8560583,116.4097266,18,55171190
7331,2008-09-30,13:19:53,39.8560549,116.4097016,18,55171193
7332,2008-09-30,13:19:56,39.8560583,116.4096799,18,55171196
7333,2008-09-30,13:19:59,39.8560466,116.409675,18,55171199
7334,2008-09-30,13:20:02,39.8560632,116.4096466,18,55171202
7335,2008-09-30,13:20:05,39.8560733,116.4096099,18,55171205
7336,2008-09-30,13:20:08,39.8560849,116.40957,18,55171208
7337,2008-09-30,13:20:11,39.8560816,116.4095249,18,55171211
7338,2008-09-30,13:20:14,39.8560916,116.4094866,18,55171214
7339,2008-09-30,13:20:17,39.8560849,116.4094533,18,55171217
7340,2008-09-30,13:20:20,39.8560883,116.4094216,18,55171220
7341,2008-09-30,13:20:23,39.8560999,116.4093966,18,55171223
7342,2008-09-30,13:20:26,39.856105,116.4093783,18,55171226
7343,2008-09-30,13:20:29,39.856095,116.40936,18,55171229
7344,2008-09-30,13:20:32,39.8560966,116.4093366,18,55171232
7345,2008-09-30,13:20:35,39.8560966,116.4093149,18,55171235
7346,2008-09-30,13:20:38,39.8560966,116.4092883,18,55171238
7347,2008-09-30,13:20:41,39.8561133,116.4092483,18,55171241
7348,2008-09-30,13:20:44,39.8560833,116.4092249,18,55171244
7349,2008-09-30,13:20:47,39.8560833,116.4091766,18,55171247
7350,2008-09-30,13:20:50,39.8560699,116.4091283,18,55171250
7351,2008-09-30,13:20:53,39.8560632,116.4090933,18,55171253
7352,2008-09-30,13:20:56,39.8560616,116.409045,18,55171256
7353,2008-09-30,13:20:59,39.8560599,116.4090216,18,55171259
7354,2008-09-30,13:21:02,39.8560549,116.4089849,18,55171262
7355,2008-09-30,13:21:05,39.8560483,116.4089483,18,55171265
7356,2008-09-30,13:21:08,39.85605,116.4089349,18,55171268
7357,2008-09-30,13:21:11,39.85605,116.4089566,18,55171271
7358,2008-09-30,13:21:14,39.8560599,116.4089283,18,55171274
7359,2008-09-30,13:21:20,39.8560416,116.4089149,18,55171280
7360,2008-09-30,13:21:23,39.8560416,116.4088833,18,55171283
7361,2008-09-30,13:21:26,39.8560416,116.4088483,18,55171286
7362,2008-09-30,13:21:29,39.8560399,116.4088166,18,55171289
7363,2008-09-30,13:21:32,39.856035,116.4087666,18,55171292
7364,2008-09-30,13:21:35,39.8560383,116.4087383,18,55171295
7365,2008-09-30,13:21:38,39.856035,116.4086983,18,55171298
7366,2008-09-30,13:21:41,39.8560566,116.4086366,18,55171301
7367,2008-09-30,13:21:44,39.8560616,116.408595,18,55171304
7368,2008-09-30,13:21:47,39.856065,116.4085583,18,55171307
7369,2008-09-30,13:21:50,39.8560699,116.4085333,18,55171310
7370,2008-09-30,13:21:53,39.8560666,116.4084966,18,55171313
7371,2008-09-30,13:21:56,39.8560583,116.4084649,18,55171316
7372,2008-09-30,13:21:59,39.8560449,116.408435,18,55171319
7373,2008-09-30,13:22:02,39.8560399,116.4084033,18,55171322
7374,2008-09-30,13:22:05,39.8560299,116.408365,18,55171325
7375,2008-09-30,13:22:08,39.8560083,116.40833,18,55171328
7376,2008-09-30,13:22:11,39.8559966,116.4082966,18,55171331
7377,2008-09-30,13:22:14,39.8559849,116.4082749,18,55171334
7378,2008-09-30,13:22:17,39.8559866,116.4082383,18,55171337
7379,2008-09-30,13:22:20,39.8559899,116.4082083,18,55171340
7380,2008-09-30,13:22:23,39.8560016,116.4081783,18,55171343
7381,2008-09-30,13:22:26,39.8560083,116.4081449,18,55171346
7382,2008-09-30,13:22:29,39.85601,116.408105,18,55171349
7383,2008-09-30,13:22:32,39.8560216,116.40807,18,55171352
7384,2008-09-30,13:22:35,39.8560233,116.4080416,18,55171355
7385,2008-09-30,13:22:38,39.8560399,116.4080016,18,55171358
7386,2008-09-30,13:22:41,39.8560549,116.407965,18,55171361
7387,2008-09-30,13:22:44,39.8560766,116.4079199,18,55171364
7388,2008-09-30,13:22:47,39.8560999,116.4078883,18,55171367
7389,2008-09-30,13:22:50,39.8561233,116.4078683,18,55171370
7390,2008-09-30,13:22:53,39.8561483,116.4078516,18,55171373
7391,2008-09-30,13:22:56,39.8561849,116.4078633,18,55171376
7392,2008-09-30,13:22:59,39.8561916,116.4078883,18,55171379
7393,2008-09-30,13:23:02,39.85622,116.4079233,18,55171382
7394,2008-09-30,13:23:05,39.85622,116.4079716,18,55171385
7395,2008-09-30,13:23:08,39.85626,116.4079816,18,55171388
7396,2008-09-30,13:23:11,39.8563233,116.407985,18,55171391
7397,2008-09-30,13:23:14,39.8563633,116.4079716,18,55171394
7398,2008-09-30,13:23:17,39.8563983,116.4079633,18,55171397
7399,2008-09-30,13:23:20,39.85643,116.4079466,18,55171400
7400,2008-09-30,13:23:23,39.8564616,116.4079333,18,55171403
7401,2008-09-30,13:23:26,39.8565116,116.4079049,18,55171406
7402,2008-09-30,13:23:29,39.85654,116.4078766,18,55171409
7403,2008-09-30,13:23:32,39.8565533,116.4078549,18,55171412
7404,2008-09-30,13:23:35,39.8565633,116.407845,18,55171415
7405,2008-09-30,13:23:38,39.8565899,116.4078283,18,55171418
7406,2008-09-30,13:23:41,39.8566083,116.407875,18,55171421
7407,2008-09-30,13:23:44,39.8566033,116.4079166,18,55171424
7408,2008-09-30,13:23:47,39.8565533,116.4079399,18,55171427
7409,2008-09-30,13:23:52,39.8565916,116.4079816,18,55171432
7410,2008-09-30,13:23:57,39.8566166,116.407985,18,55171437
7411,2008-09-30,13:24:00,39.8566449,116.407985,18,55171440
7412,2008-09-30,13:24:03,39.8567049,116.4079866,18,55171443
7413,2008-09-30,13:24:06,39.8567833,116.4079983,18,55171446
7414,2008-09-30,13:24:09,39.8568416,116.4079949,18,55171449
7415,2008-09-30,13:24:12,39.8568833,116.4079433,18,55171452
7416,2008-09-30,13:24:15,39.8569249,116.407895,18,55171455
7417,2008-09-30,13:24:18,39.8569833,116.4078716,18,55171458
7418,2008-09-30,13:24:21,39.8569699,116.4078633,18,55171461
7419,2008-09-30,13:24:24,39.8569533,116.4079399,18,55171464
7420,2008-09-30,13:24:27,39.856905,116.4079533,18,55171467
7421,2008-09-30,13:24:30,39.8568816,116.4079383,18,55171470
7422,2008-09-30,13:24:33,39.85692,116.4079383,18,55171473
7423,2008-09-30,13:24:36,39.8570083,116.4079133,18,55171476
7424,2008-09-30,13:24:39,39.8571216,116.4079316,18,55171479
7425,2008-09-30,13:24:42,39.85713,116.4079133,18,55171482
7426,2008-09-30,13:24:45,39.8571249,116.4078816,18,55171485
7427,2008-09-30,13:24:48,39.85716,116.4078816,18,55171488
7428,2008-09-30,13:24:51,39.8571866,116.4078683,18,55171491
7429,2008-09-30,13:24:54,39.8571966,116.40786,18,55171494
7430,2008-09-30,13:24:57,39.8572516,116.4078683,18,55171497
7431,2008-09-30,13:25:00,39.8572783,116.4079116,18,55171500
7432,2008-09-30,13:25:03,39.8572899,116.4079816,18,55171503
7433,2008-09-30,13:25:06,39.8573,116.4080066,18,55171506
7434,2008-09-30,13:25:09,39.8572866,116.4079716,18,55171509
7435,2008-09-30,13:25:30,39.8572349,116.4079549,18,55171530
7436,2008-09-30,13:27:15,39.8572516,116.4079483,18,55171635
7437,2008-09-30,13:27:18,39.857255,116.4079633,18,55171638
7438,2008-09-30,13:27:21,39.85727,116.4079533,18,55171641
7439,2008-09-30,13:27:24,39.8572966,116.4079266,18,55171644
7440,2008-09-30,13:27:27,39.8573333,116.4079066,18,55171647
7441,2008-09-30,13:27:30,39.8573566,116.4078933,18,55171650
7442,2008-09-30,13:27:33,39.8573766,116.407875,18,55171653
7443,2008-09-30,13:27:36,39.8574033,116.4078766,18,55171656
7444,2008-09-30,13:27:39,39.8574183,116.4078683,18,55171659
7445,2008-09-30,13:27:42,39.8574283,116.4078999,18,55171662
7446,2008-09-30,13:27:45,39.8574299,116.4079166,18,55171665
7447,2008-09-30,13:27:46,39.8574299,116.4079166,18,55171666
7448,2008-09-30,13:27:48,39.8574316,116.4079083,18,55171668
7449,2008-09-30,13:27:51,39.8574283,116.4078866,18,55171671
7450,2008-09-30,13:27:54,39.8574299,116.4078499,18,55171674
7451,2008-09-30,13:27:57,39.8574349,116.4078266,18,55171677
7452,2008-09-30,13:28:00,39.8574599,116.4077949,18,55171680
7453,2008-09-30,13:28:03,39.8574833,116.4077566,18,55171683
7454,2008-09-30,13:28:06,39.8575016,116.4077316,18,55171686
7455,2008-09-30,13:28:09,39.8575333,116.4076866,18,55171689
7456,2008-09-30,13:28:12,39.8575549,116.4076716,18,55171692
7457,2008-09-30,13:28:15,39.8575999,116.4076749,18,55171695
7458,2008-09-30,13:28:18,39.8576416,116.4077033,18,55171698
7459,2008-09-30,13:28:21,39.8576416,116.4077449,18,55171701
7460,2008-09-30,13:28:24,39.8576332,116.4077683,18,55171704
7461,2008-09-30,13:28:27,39.8576583,116.4077449,18,55171707
7462,2008-09-30,13:28:30,39.8576916,116.4077466,18,55171710
7463,2008-09-30,13:28:33,39.8576733,116.4077583,18,55171713
7464,2008-09-30,13:28:36,39.8577116,116.4077599,18,55171716
7465,2008-09-30,13:28:39,39.8577366,116.4077499,18,55171719
7466,2008-09-30,13:28:42,39.8577549,116.4077333,18,55171722
7467,2008-09-30,13:28:45,39.8578016,116.4077616,18,55171725
7468,2008-09-30,13:28:48,39.8578216,116.4077666,18,55171728
7469,2008-09-30,13:28:51,39.8578533,116.40779,18,55171731
7470,2008-09-30,13:28:54,39.857875,116.4078016,18,55171734
7471,2008-09-30,13:28:57,39.8578899,116.4078016,18,55171737
7472,2008-09-30,13:29:00,39.857915,116.4078166,18,55171740
7473,2008-09-30,13:29:03,39.8579316,116.4078466,18,55171743
7474,2008-09-30,13:29:06,39.8579733,116.4078883,18,55171746
7475,2008-09-30,13:29:09,39.85801,116.4079399,18,55171749
7476,2008-09-30,13:29:12,39.8580583,116.407945,18,55171752
7477,2008-09-30,13:29:15,39.8580933,116.4079466,18,55171755
7478,2008-09-30,13:29:18,39.8581216,116.4079549,18,55171758
7479,2008-09-30,13:29:21,39.8581216,116.4079699,18,55171761
7480,2008-09-30,13:29:22,39.8581216,116.4079699,18,55171762
7481,2008-09-30,13:29:24,39.8581299,116.4079633,18,55171764
7482,2008-09-30,13:29:27,39.8581866,116.4079349,18,55171767
7483,2008-09-30,13:29:30,39.85822,116.4079066,18,55171770
7484,2008-09-30,13:29:33,39.8582599,116.4078633,18,55171773
7485,2008-09-30,13:29:36,39.8582966,116.4078066,18,55171776
7486,2008-09-30,13:29:39,39.8583549,116.4078066,18,55171779
7487,2008-09-30,13:29:42,39.8583833,116.4077599,18,55171782
7488,2008-09-30,13:29:45,39.858365,116.4076449,18,55171785
7489,2008-09-30,13:29:48,39.858405,116.4075966,18,55171788
7490,2008-09-30,13:29:51,39.8584249,116.4075983,18,55171791
7491,2008-09-30,13:29:54,39.85846,116.4076133,18,55171794
7492,2008-09-30,13:29:57,39.8584799,116.4076333,18,55171797
7493,2008-09-30,13:30:00,39.8585033,116.4076366,18,55171800
7494,2008-09-30,13:30:03,39.8585166,116.4076266,18,55171803
7495,2008-09-30,13:30:06,39.8585333,116.4076283,18,55171806
7496,2008-09-30,13:30:09,39.8585766,116.4076449,18,55171809
7497,2008-09-30,13:30:12,39.8586483,116.4076133,18,55171812
7498,2008-09-30,13:30:15,39.8587049,116.4075933,18,55171815
7499,2008-09-30,13:30:16,39.8587049,116.4075933,18,55171816
7500,2008-09-30,13:30:18,39.8587033,116.4075983,18,55171818
7501,2008-09-30,13:30:21,39.8587349,116.4075833,18,55171821
7502,2008-09-30,13:30:24,39.8587533,116.4075716,18,55171824
7503,2008-09-30,13:30:27,39.8587799,116.4075883,18,55171827
7504,2008-09-30,13:30:30,39.8587866,116.4075783,18,55171830
7505,2008-09-30,13:30:33,39.8587766,116.407545,18,55171833
7506,2008-09-30,13:30:36,39.8587666,116.4075083,18,55171836
7507,2008-09-30,13:30:39,39.8587533,116.4074699,18,55171839
7508,2008-09-30,13:30:42,39.8587433,116.4074333,18,55171842
7509,2008-09-30,13:30:45,39.8587483,116.4074033,18,55171845
7510,2008-09-30,13:30:48,39.8587466,116.4073616,18,55171848
7511,2008-09-30,13:30:51,39.8587383,116.407335,18,55171851
7512,2008-09-30,13:30:54,39.8587349,116.4072933,18,55171854
7513,2008-09-30,13:30:57,39.8587199,116.4072633,18,55171857
7514,2008-09-30,13:31:00,39.8587016,116.4072449,18,55171860
7515,2008-09-30,13:31:03,39.8587049,116.4072216,18,55171863
7516,2008-09-30,13:31:06,39.8587133,116.4071849,18,55171866
7517,2008-09-30,13:31:09,39.8587266,116.4071533,18,55171869
7518,2008-09-30,13:31:12,39.8587499,116.4071333,18,55171872
